Battery_ID,Cycle_Index,Operation_Type,Ambient_Temperature,Discharge_Cycle_Index,Capacity_Ahr
B0006,215,charge,24,,
B0006,216,discharge,24,65.0,1.5829719744686166
B0006,217,impedance,24,,
B0006,218,charge,24,,
B0006,219,impedance,24,,
B0006,220,discharge,24,66.0,1.567137636713563
B0006,221,impedance,24,,
B0006,222,charge,24,,
B0006,223,impedance,24,,
B0006,224,discharge,24,67.0,1.5613446139713882
B0006,225,impedance,24,,
B0006,226,charge,24,,
B0006,227,impedance,24,,
B0006,228,discharge,24,68.0,1.5511711892790419
B0006,229,impedance,24,,
B0006,230,charge,24,,
B0006,231,impedance,24,,
B0006,232,discharge,24,69.0,1.5406741606295171
B0006,233,impedance,24,,
B0006,234,charge,24,,
B0006,235,impedance,24,,
B0006,236,discharge,24,70.0,1.5253138744624433
B0006,237,impedance,24,,
B0006,238,charge,24,,
B0006,239,impedance,24,,
B0006,240,discharge,24,71.0,1.5301570318067428
B0006,241,impedance,24,,
B0006,242,charge,24,,
B0006,243,impedance,24,,
B0006,244,discharge,24,72.0,1.5246566834474087
B0006,245,impedance,24,,
B0006,246,charge,24,,
B0006,247,impedance,24,,
B0006,248,discharge,24,73.0,1.5145492986655427
B0006,249,impedance,24,,
B0006,250,charge,24,,
B0006,251,impedance,24,,
B0006,252,discharge,24,74.0,1.509391504602082
B0006,253,impedance,24,,
B0006,254,charge,24,,
B0006,255,impedance,24,,
B0006,256,discharge,24,75.0,1.5039974333050705
B0006,257,impedance,24,,
B0006,258,charge,24,,
B0006,259,impedance,24,,
B0006,260,discharge,24,76.0,1.4935201918040188
B0006,261,impedance,24,,
B0006,262,charge,24,,
B0006,263,impedance,24,,
B0006,264,discharge,24,77.0,1.4876323024497422
B0006,265,charge,24,,
B0006,266,discharge,24,78.0,1.5302876214401704
B0006,267,impedance,24,,
B0006,268,charge,24,,
B0006,269,impedance,24,,
B0006,270,discharge,24,79.0,1.5040760088360112
B0006,271,impedance,24,,
B0006,272,charge,24,,
B0006,273,impedance,24,,
B0006,274,discharge,24,80.0,1.4887593608730894
B0006,275,impedance,24,,
B0006,276,charge,24,,
B0006,277,impedance,24,,
B0006,278,discharge,24,81.0,1.4782779285546637
B0006,279,impedance,24,,
B0006,280,charge,24,,
B0006,281,impedance,24,,
B0006,282,discharge,24,82.0,1.478459982215684
B0006,283,impedance,24,,
B0006,284,charge,24,,
B0006,285,impedance,24,,
B0006,286,discharge,24,83.0,1.473214844899973
B0006,287,impedance,24,,
B0006,288,charge,24,,
B0006,289,impedance,24,,
B0006,290,discharge,24,84.0,1.4675164935067897
B0006,291,impedance,24,,
B0006,292,charge,24,,
B0006,293,impedance,24,,
B0006,294,discharge,24,85.0,1.4516292657521335
B0006,295,impedance,24,,
B0006,296,charge,24,,
B0006,297,impedance,24,,
B0006,298,discharge,24,86.0,1.4519237720967177
B0006,299,impedance,24,,
B0006,300,charge,24,,
B0006,301,impedance,24,,
B0006,302,discharge,24,87.0,1.4471484694777745
B0006,303,impedance,24,,
B0006,304,charge,24,,
B0006,305,impedance,24,,
B0006,306,discharge,24,88.0,1.4468538105659885
B0006,307,impedance,24,,
B0006,308,charge,24,,
B0006,309,impedance,24,,
B0006,310,discharge,24,89.0,1.4416741930284678
B0006,311,impedance,24,,
B0006,312,impedance,24,,
B0006,313,discharge,24,90.0,1.5935866593100128
B0006,314,impedance,24,,
B0006,315,charge,24,,
B0006,316,discharge,24,91.0,1.5463902376915637
B0006,317,impedance,24,,
B0006,318,charge,24,,
B0006,319,impedance,24,,
B0006,320,discharge,24,92.0,1.51470559175661
B0006,321,impedance,24,,
B0006,322,charge,24,,
B0006,323,impedance,24,,
B0006,324,discharge,24,93.0,1.4989786083335404
B0006,325,impedance,24,,
B0006,326,charge,24,,
B0006,327,impedance,24,,
B0006,328,discharge,24,94.0,1.4831110745410492
B0006,329,impedance,24,,
B0006,330,charge,24,,
B0006,331,impedance,24,,
B0006,332,discharge,24,95.0,1.4729664825468278
B0006,333,impedance,24,,
B0006,334,charge,24,,
B0006,335,impedance,24,,
B0006,336,discharge,24,96.0,1.4627604396099307
B0006,337,impedance,24,,
B0006,338,charge,24,,
B0006,339,impedance,24,,
B0006,340,discharge,24,97.0,1.4518364681062514
B0006,341,impedance,24,,
B0006,342,charge,24,,
B0006,343,impedance,24,,
B0006,344,discharge,24,98.0,1.4468670644030392
B0006,345,impedance,24,,
B0006,346,charge,24,,
B0006,347,impedance,24,,
B0006,348,discharge,24,99.0,1.441380399427779
B0006,349,impedance,24,,
B0006,350,charge,24,,
B0006,351,impedance,24,,
B0006,352,discharge,24,100.0,1.431210744960774
B0006,353,impedance,24,,
B0006,354,charge,24,,
B0006,355,impedance,24,,
B0006,356,discharge,24,101.0,1.4260247179525716
B0006,357,impedance,24,,
B0006,358,charge,24,,
B0006,359,impedance,24,,
B0006,360,discharge,24,102.0,1.420487649966195
B0006,361,impedance,24,,
B0006,362,charge,24,,
B0006,363,impedance,24,,
B0006,364,discharge,24,103.0,1.4207006230355006
B0006,365,impedance,24,,
B0006,366,charge,24,,
B0006,367,discharge,24,104.0,1.452255804330839
B0006,368,impedance,24,,
B0006,369,charge,24,,
B0006,370,impedance,24,,
B0006,371,discharge,24,105.0,1.431557632772571
B0006,372,impedance,24,,
B0006,373,charge,24,,
B0006,374,impedance,24,,
B0006,375,discharge,24,106.0,1.415015751158943
B0006,376,impedance,24,,
B0006,377,charge,24,,
B0006,378,impedance,24,,
B0006,379,discharge,24,107.0,1.4097311506517451
B0006,380,impedance,24,,
B0006,381,charge,24,,
B0006,382,impedance,24,,
B0006,383,discharge,24,108.0,1.404917318129309
B0006,384,impedance,24,,
B0006,385,charge,24,,
B0006,386,impedance,24,,
B0006,387,discharge,24,109.0,1.395164296571563
B0006,388,impedance,24,,
B0006,389,charge,24,,
B0006,390,impedance,24,,
B0006,391,discharge,24,110.0,1.3945343832614077
B0006,392,impedance,24,,
B0006,393,charge,24,,
B0006,394,impedance,24,,
B0006,395,discharge,24,111.0,1.3893171179312644
B0006,396,impedance,24,,
B0006,397,charge,24,,
B0006,398,impedance,24,,
B0006,399,discharge,24,112.0,1.3838379472327809
B0006,400,impedance,24,,
B0006,401,charge,24,,
B0006,402,impedance,24,,
B0006,403,discharge,24,113.0,1.3736814238195123
B0006,404,impedance,24,,
B0006,405,charge,24,,
B0006,406,impedance,24,,
B0006,407,discharge,24,114.0,1.3786059891863676
B0006,408,impedance,24,,
B0006,409,charge,24,,
B0006,410,impedance,24,,
B0006,411,discharge,24,115.0,1.3737600299108574
B0006,412,impedance,24,,
B0006,413,charge,24,,
B0006,414,impedance,24,,
B0006,415,discharge,24,116.0,1.3682580583942712
B0006,416,impedance,24,,
B0006,417,charge,24,,
B0006,418,impedance,24,,
B0006,419,discharge,24,117.0,1.3633024037317505
B0006,420,impedance,24,,
B0006,421,charge,24,,
B0006,422,impedance,24,,
B0006,423,discharge,24,118.0,1.3580966140172601
B0006,424,impedance,24,,
B0006,425,charge,24,,
B0006,426,impedance,24,,
B0006,427,discharge,24,119.0,1.353269090999531
B0006,428,impedance,24,,
B0006,429,charge,24,,
B0006,430,impedance,24,,
B0006,431,discharge,24,120.0,1.3841605738237488
B0006,432,charge,24,,
B0006,433,discharge,24,121.0,1.4051467790651473
B0006,434,impedance,24,,
B0006,435,charge,24,,
B0006,436,impedance,24,,
B0006,437,discharge,24,122.0,1.378719022627353
B0006,438,impedance,24,,
B0006,439,charge,24,,
B0006,440,impedance,24,,
B0006,441,discharge,24,123.0,1.3682657783199066
B0006,442,impedance,24,,
B0006,443,charge,24,,
B0006,444,impedance,24,,
B0006,445,discharge,24,124.0,1.3573151296618016
B0006,446,impedance,24,,
B0006,447,charge,24,,
B0006,448,impedance,24,,
B0006,449,discharge,24,125.0,1.3524934638801596
B0006,450,impedance,24,,
B0006,451,charge,24,,
B0006,452,impedance,24,,
B0006,453,discharge,24,126.0,1.3474099151661236
B0006,454,impedance,24,,
B0006,455,charge,24,,
B0006,456,impedance,24,,
B0006,457,discharge,24,127.0,1.3370075130842318
B0006,458,impedance,24,,
B0006,459,charge,24,,
B0006,460,impedance,24,,
B0006,461,discharge,24,128.0,1.3312352966718526
B0006,462,impedance,24,,
B0006,463,charge,24,,
B0006,464,impedance,24,,
B0006,465,discharge,24,129.0,1.3259303781727643
B0006,466,impedance,24,,
B0006,467,charge,24,,
B0006,468,impedance,24,,
B0006,469,discharge,24,130.0,1.321578743867529
B0006,470,impedance,24,,
B0006,471,charge,24,,
B0006,472,impedance,24,,
B0006,473,discharge,24,131.0,1.321225074066109
B0006,474,impedance,24,,
B0006,475,charge,24,,
B0006,476,impedance,24,,
B0006,477,discharge,24,132.0,1.3156485301862682
B0006,478,impedance,24,,
B0006,479,charge,24,,
B0006,480,impedance,24,,
B0006,481,discharge,24,133.0,1.3209025697502388
B0006,482,charge,24,,
B0006,483,discharge,24,134.0,1.3474328767273906
B0006,484,charge,24,,
B0006,485,discharge,24,135.0,1.3260128072353616
B0006,486,impedance,24,,
B0006,487,charge,24,,
B0006,488,impedance,24,,
B0006,489,discharge,24,136.0,1.3101186784831063
B0006,490,impedance,24,,
B0006,491,charge,24,,
B0006,492,impedance,24,,
B0006,493,discharge,24,137.0,1.30521620229393
B0006,494,impedance,24,,
B0006,495,charge,24,,
B0006,496,impedance,24,,
B0006,497,discharge,24,138.0,1.3004061951355774
B0006,498,impedance,24,,
B0006,499,charge,24,,
B0006,500,impedance,24,,
B0006,501,discharge,24,139.0,1.300235735841116
B0006,502,impedance,24,,
B0006,503,charge,24,,
B0006,504,impedance,24,,
B0006,505,discharge,24,140.0,1.2895066722480755
B0006,506,impedance,24,,
B0006,507,charge,24,,
B0006,508,impedance,24,,
B0006,509,discharge,24,141.0,1.279253057384795
B0006,510,impedance,24,,
B0006,511,charge,24,,
B0006,512,impedance,24,,
B0006,513,discharge,24,142.0,1.2792078171714618
B0006,514,impedance,24,,
B0006,515,charge,24,,
B0006,516,impedance,24,,
B0006,517,discharge,24,143.0,1.274036760902923
B0006,518,impedance,24,,
B0006,519,charge,24,,
B0006,520,impedance,24,,
B0006,521,discharge,24,144.0,1.2741273923001468
B0006,522,impedance,24,,
B0006,523,charge,24,,
B0006,524,impedance,24,,
B0006,525,discharge,24,145.0,1.2637639426440779
B0006,526,impedance,24,,
B0006,527,charge,24,,
B0006,528,impedance,24,,
B0006,529,discharge,24,146.0,1.2581373688955233
B0006,530,impedance,24,,
B0006,531,charge,24,,
B0006,532,impedance,24,,
B0006,533,discharge,24,147.0,1.253259864055301
B0006,534,impedance,24,,
B0006,535,charge,24,,
B0006,536,impedance,24,,
B0006,537,discharge,24,148.0,1.2532313315493426
B0006,538,impedance,24,,
B0006,539,charge,24,,
B0006,540,impedance,24,,
B0006,541,discharge,24,149.0,1.2480874960313577
B0006,542,impedance,24,,
B0006,543,charge,24,,
B0006,544,impedance,24,,
B0006,545,discharge,24,150.0,1.2534354284944844
B0006,546,impedance,24,,
B0006,547,charge,24,,
B0006,548,discharge,24,151.0,1.2898048773266901
B0006,549,impedance,24,,
B0006,550,charge,24,,
B0006,551,impedance,24,,
B0006,552,discharge,24,152.0,1.2635402021758835
B0006,553,impedance,24,,
B0006,554,charge,24,,
B0006,555,impedance,24,,
B0006,556,discharge,24,153.0,1.2479761706842853
B0006,557,impedance,24,,
B0006,558,charge,24,,
B0006,559,impedance,24,,
B0006,560,discharge,24,154.0,1.2321202877943334
B0006,561,impedance,24,,
B0006,562,charge,24,,
B0006,563,impedance,24,,
B0006,564,discharge,24,155.0,1.2271137666213534
B0006,565,impedance,24,,
B0006,566,charge,24,,
B0006,567,impedance,24,,
B0006,568,discharge,24,156.0,1.2217397581377356
B0006,569,impedance,24,,
B0006,570,charge,24,,
B0006,571,impedance,24,,
B0006,572,discharge,24,157.0,1.211102678915174
B0006,573,impedance,24,,
B0006,574,charge,24,,
B0006,575,impedance,24,,
B0006,576,discharge,24,158.0,1.2056159765131735
B0006,577,impedance,24,,
B0006,578,charge,24,,
B0006,579,impedance,24,,
B0006,580,discharge,24,159.0,1.2008936262717274
B0006,581,impedance,24,,
B0006,582,charge,24,,
B0006,583,impedance,24,,
B0006,584,discharge,24,160.0,1.1905903985558335
B0006,585,impedance,24,,
B0006,586,charge,24,,
B0006,587,impedance,24,,
B0006,588,discharge,24,161.0,1.185179251041941
B0006,589,impedance,24,,
B0006,590,charge,24,,
B0006,591,impedance,24,,
B0006,592,discharge,24,162.0,1.1796706818144624
B0006,593,impedance,24,,
B0006,594,charge,24,,
B0006,595,impedance,24,,
B0006,596,discharge,24,163.0,1.1745952836753915
B0006,597,impedance,24,,
B0006,598,charge,24,,
B0006,599,impedance,24,,
B0006,600,discharge,24,164.0,1.15381833159625
B0006,601,impedance,24,,
B0006,602,charge,24,,
B0006,603,impedance,24,,
B0006,604,discharge,24,165.0,1.1644009557372264
B0006,605,impedance,24,,
B0006,606,charge,24,,
B0006,607,impedance,24,,
B0006,608,discharge,24,166.0,1.1587974947916069
B0006,609,impedance,24,,
B0006,610,charge,24,,
B0006,611,impedance,24,,
B0006,612,discharge,24,167.0,1.1749748834769171
B0006,613,charge,24,,
B0006,614,discharge,24,168.0,1.1856752327929356
B0006,615,impedance,24,,
B0006,616,charge,24,,
B0007,1,charge,24,,
B0007,2,discharge,24,1.0,1.89105229539079
B0007,3,charge,24,,
B0007,4,discharge,24,2.0,1.880637027686859
B0007,5,charge,24,,
B0007,6,discharge,24,3.0,1.8806626717011388
B0007,7,charge,24,,
B0007,8,discharge,24,4.0,1.8807709009833444
B0007,9,charge,24,,
B0007,10,discharge,24,5.0,1.8794508728285058
B0007,11,charge,24,,
B0007,12,discharge,24,6.0,1.8807003517117404
B0007,13,charge,24,,
B0007,14,discharge,24,7.0,1.8799352523566075
B0007,15,charge,24,,
B0007,16,discharge,24,8.0,1.8815088124038797
B0007,17,charge,24,,
B0007,18,discharge,24,9.0,1.8696907870385844
B0007,19,charge,24,,
B0007,20,discharge,24,10.0,1.870052380139199
B0007,21,charge,24,,
B0007,22,discharge,24,11.0,1.8700442394188577
B0007,23,charge,24,,
B0007,24,charge,24,,
B0007,25,discharge,24,12.0,1.8596518987766364
B0007,26,charge,24,,
B0007,27,discharge,24,13.0,1.8590746560862206
B0007,28,charge,24,,
B0007,29,discharge,24,14.0,1.8590084577709232
B0007,30,charge,24,,
B0007,31,discharge,24,15.0,1.8593622586957048
B0007,32,charge,24,,
B0007,33,discharge,24,16.0,1.8587355450601035
B0007,34,charge,24,,
B0007,35,discharge,24,17.0,1.847817291322145
B0007,36,charge,24,,
B0007,37,discharge,24,18.0,1.8485252916137047
B0007,38,charge,24,,
B0007,39,discharge,24,19.0,1.848378951850034
B0007,40,charge,24,,
B0007,41,impedance,24,,
B0007,42,discharge,24,20.0,1.8807805437609766
B0007,43,impedance,24,,
B0007,44,charge,24,,
B0007,45,impedance,24,,
B0007,46,discharge,24,21.0,1.8814721597443598
B0007,47,impedance,24,,
B0007,48,charge,24,,
B0007,49,impedance,24,,
B0007,50,discharge,24,22.0,1.8810954313244785
B0007,51,impedance,24,,
B0007,52,charge,24,,
B0007,53,impedance,24,,
B0007,54,discharge,24,23.0,1.8710089649779995
B0007,55,impedance,24,,
B0007,56,charge,24,,
B0007,57,impedance,24,,
B0007,58,discharge,24,24.0,1.8701995151941375
B0007,59,impedance,24,,
B0007,60,charge,24,,
B0007,61,impedance,24,,
B0007,62,discharge,24,25.0,1.8706715362800985
B0007,63,impedance,24,,
B0007,64,charge,24,,
B0007,65,impedance,24,,
B0007,66,discharge,24,26.0,1.8596124644020169
B0007,67,impedance,24,,
B0007,68,charge,24,,
B0007,69,impedance,24,,
B0007,70,discharge,24,27.0,1.860033909718346
B0007,71,impedance,24,,
B0007,72,charge,24,,
B0007,73,impedance,24,,
B0007,74,discharge,24,28.0,1.8591653109160768
B0007,75,impedance,24,,
B0007,76,charge,24,,
B0007,77,impedance,24,,
B0007,78,discharge,24,29.0,1.8481398178778288
B0007,79,impedance,24,,
B0007,80,charge,24,,
B0007,81,impedance,24,,
B0007,82,discharge,24,30.0,1.849201702126164
B0007,83,impedance,24,,
B0007,84,charge,24,,
B0007,85,charge,24,,
B0007,86,discharge,24,31.0,1.8834677437950846
B0007,87,impedance,24,,
B0007,88,charge,24,,
B0007,89,impedance,24,,
B0007,90,discharge,24,32.0,1.8628211117905844
B0007,91,impedance,24,,
B0007,92,charge,24,,
B0007,93,impedance,24,,
B0007,94,discharge,24,33.0,1.852085039652352
B0007,95,impedance,24,,
B0007,96,charge,24,,
B0007,97,impedance,24,,
B0007,98,discharge,24,34.0,1.8469504648208708
B0007,99,impedance,24,,
B0007,100,charge,24,,
B0007,101,impedance,24,,
B0007,102,discharge,24,35.0,1.836828431169018
B0007,103,impedance,24,,
B0007,104,charge,24,,
B0007,105,impedance,24,,
B0007,106,discharge,24,36.0,1.8371619619672275
B0007,107,impedance,24,,
B0007,108,charge,24,,
B0007,109,impedance,24,,
B0007,110,discharge,24,37.0,1.8316722583718854
B0007,111,impedance,24,,
B0007,112,charge,24,,
B0007,113,impedance,24,,
B0007,114,discharge,24,38.0,1.8211470951317783
B0007,115,impedance,24,,
B0007,116,charge,24,,
B0007,117,impedance,24,,
B0007,118,discharge,24,39.0,1.816506091511515
B0007,119,impedance,24,,
B0007,120,charge,24,,
B0007,121,impedance,24,,
B0007,122,discharge,24,40.0,1.8113815601504555
B0007,123,impedance,24,,
B0007,124,charge,24,,
B0007,125,impedance,24,,
B0007,126,discharge,24,41.0,1.8116056333939583
B0007,127,impedance,24,,
B0007,128,charge,24,,
B0007,129,impedance,24,,
B0007,130,discharge,24,42.0,1.8060548955557403
B0007,131,impedance,24,,
B0007,132,charge,24,,
B0007,133,impedance,24,,
B0007,134,discharge,24,43.0,1.8132041826994056
B0007,135,charge,24,,
B0007,136,discharge,24,44.0,1.8062641938283535
B0007,137,impedance,24,,
B0007,138,charge,24,,
B0007,139,impedance,24,,
B0007,140,discharge,24,45.0,1.7958310249900458
B0007,141,impedance,24,,
B0007,142,charge,24,,
B0007,143,impedance,24,,
B0007,144,discharge,24,46.0,1.7858852600390451
B0007,145,impedance,24,,
B0007,146,charge,24,,
B0007,147,impedance,24,,
B0007,148,discharge,24,47.0,1.7803268604502753
B0007,149,charge,24,,
B0007,150,discharge,24,48.0,1.8150756899575577
B0007,151,impedance,24,,
B0007,152,charge,24,,
B0007,153,impedance,24,,
B0007,154,discharge,24,49.0,1.8157025154845838
B0007,155,impedance,24,,
B0007,156,charge,24,,
B0007,157,impedance,24,,
B0007,158,discharge,24,50.0,1.8002432178056673
B0007,159,impedance,24,,
B0007,160,charge,24,,
B0007,161,impedance,24,,
B0007,162,discharge,24,51.0,1.7904476205609308
B0007,163,impedance,24,,
B0007,164,charge,24,,
B0007,165,impedance,24,,
B0007,166,discharge,24,52.0,1.780343032300132
B0007,167,impedance,24,,
B0007,168,charge,24,,
B0007,169,impedance,24,,
B0007,170,discharge,24,53.0,1.775328769596812
B0007,171,impedance,24,,
B0007,172,charge,24,,
B0007,173,impedance,24,,
B0007,174,discharge,24,54.0,1.7702629734732853
B0007,175,impedance,24,,
B0007,176,charge,24,,
B0007,177,impedance,24,,
B0007,178,discharge,24,55.0,1.760081061854204
B0007,179,impedance,24,,
B0007,180,charge,24,,
B0007,181,impedance,24,,
B0007,182,discharge,24,56.0,1.749647593537689
B0007,183,impedance,24,,
B0007,184,charge,24,,
B0007,185,impedance,24,,
B0007,186,discharge,24,57.0,1.749650075059311
B0007,187,impedance,24,,
B0007,188,charge,24,,
B0007,189,impedance,24,,
B0007,190,discharge,24,58.0,1.745028739214683
B0007,191,impedance,24,,
B0007,192,charge,24,,
B0007,193,impedance,24,,
B0007,194,discharge,24,59.0,1.7396457455286727
B0007,195,impedance,24,,
B0007,196,charge,24,,
B0007,197,impedance,24,,
B0007,198,discharge,24,60.0,1.7285642277717963
B0007,199,impedance,24,,
B0007,200,charge,24,,
B0007,201,impedance,24,,
B0007,202,discharge,24,61.0,1.723900324588418
B0007,203,impedance,24,,
B0007,204,charge,24,,
B0007,205,impedance,24,,
B0007,206,discharge,24,62.0,1.7139788776485192
B0007,207,impedance,24,,
B0007,208,charge,24,,
B0007,209,impedance,24,,
B0007,210,discharge,24,63.0,1.7139701997004613
B0007,211,impedance,24,,
B0007,212,charge,24,,
B0007,213,impedance,24,,
B0007,214,discharge,24,64.0,1.7036521173638766
B0007,215,charge,24,,
B0007,216,discharge,24,65.0,1.7040137474382486
B0007,217,impedance,24,,
B0007,218,charge,24,,
B0007,219,impedance,24,,
B0007,220,discharge,24,66.0,1.6935716157343033
B0007,221,impedance,24,,
B0007,222,charge,24,,
B0007,223,impedance,24,,
B0007,224,discharge,24,67.0,1.6876577363877656
B0007,225,impedance,24,,
B0007,226,charge,24,,
B0007,227,impedance,24,,
B0007,228,discharge,24,68.0,1.6830744356583152
B0007,229,impedance,24,,
B0007,230,charge,24,,
B0007,231,impedance,24,,
B0007,232,discharge,24,69.0,1.6779270142025482
B0007,233,impedance,24,,
B0007,234,charge,24,,
B0007,235,impedance,24,,
B0007,236,discharge,24,70.0,1.6732060275966172
B0007,237,impedance,24,,
B0007,238,charge,24,,
B0007,239,impedance,24,,
B0007,240,discharge,24,71.0,1.6674367208253988
B0007,241,impedance,24,,
B0007,242,charge,24,,
B0007,243,impedance,24,,
B0007,244,discharge,24,72.0,1.6622662630667526
B0007,245,impedance,24,,
B0007,246,charge,24,,
B0007,247,impedance,24,,
B0007,248,discharge,24,73.0,1.6574243065763063
B0007,249,impedance,24,,
B0007,250,charge,24,,
B0007,251,impedance,24,,
B0007,252,discharge,24,74.0,1.652538684928734
B0007,253,impedance,24,,
B0007,254,charge,24,,
B0007,255,impedance,24,,
B0007,256,discharge,24,75.0,1.6472174627573322
B0007,257,impedance,24,,
B0007,258,charge,24,,
B0007,259,impedance,24,,
B0007,260,discharge,24,76.0,1.6364136810898071
B0007,261,impedance,24,,
B0007,262,charge,24,,
B0007,263,impedance,24,,
B0007,264,discharge,24,77.0,1.6362554312048496
